id,price_max,mean_true
52292,Work In Progess,219.57
52949,Work In Progess,219.77
53933,Work In Progess,219.6
47047,Work In Progess,218.31
52951,Work In Progess,220.46
50658,Work In Progess,219.29
47379,Work In Progess,218.94
47050,Work In Progess,220.29
47051,Work In Progess,220.53
50004,Work In Progess,219.77
50661,Work In Progess,218.57
50005,Work In Progess,218.28
47054,Work In Progess,220.72
53943,Work In Progess,220.51
50008,Work In Progess,219.87
52961,Work In Progess,220.5
52634,Work In Progess,220.7
52963,Work In Progess,219.37
46952,Work In Progess,218.62
50341,Work In Progess,220.51
50671,Work In Progess,219.27
50015,Work In Progess,218.99
52968,Work In Progess,220.7
51000,Work In Progess,219.47
47065,Work In Progess,218.54
50018,Work In Progess,218.36
52971,Work In Progess,218.66
52644,Work In Progess,218.91
52973,Work In Progess,218.75
50352,Work In Progess,219.95
49914,Work In Progess,218.51
47400,Work In Progess,220.63
50024,Work In Progess,218.83
52978,Work In Progess,220.58
50027,Work In Progess,219.52
51010,Work In Progess,219.16
47076,Work In Progess,219.69
52981,Work In Progess,218.58
47407,Work In Progess,220.24
52983,Work In Progess,219.04
47080,Work In Progess,218.96
47409,Work In Progess,220.01
52986,Work In Progess,220.71
49708,Work In Progess,219.62
49709,Work In Progess,220.62
47084,Work In Progess,219.1
51020,Work In Progess,219.43
47086,Work In Progess,220.29
52991,Work In Progess,219.54
47417,Work In Progess,219.16
52993,Work In Progess,218.62
49714,Work In Progess,219.61
49389,Work In Progess,218.31
52996,Work In Progess,220.98
49718,Work In Progess,219.08
49719,Work In Progess,220.25
47094,Work In Progess,218.47
47095,Work In Progess,220.32
51031,Work In Progess,220.06
47098,Work In Progess,219.07
47099,Work In Progess,220.91
53001,Work In Progess,219.34
52676,Work In Progess,219.16
49726,Work In Progess,218.63
53004,Work In Progess,218.49
53334,Work In Progess,220.79
49729,Work In Progess,220.17
51039,Work In Progess,219.87
50056,Work In Progess,219.67
51041,Work In Progess,220.49
47107,Work In Progess,220.55
50059,Work In Progess,219.69
53011,Work In Progess,220.66
47438,Work In Progess,219.19
47110,Work In Progess,219.31
50065,Work In Progess,219.59
53344,Work In Progess,220.9
49739,Work In Progess,218.69
50723,Work In Progess,218.7
53018,Work In Progess,220.66
51051,Work In Progess,220.04
47117,Work In Progess,218.65
50070,Work In Progess,220.78
49415,Work In Progess,218.45
47448,Work In Progess,218.59
47120,Work In Progess,219.11
50401,Work In Progess,218.96
50074,Work In Progess,220.14
50402,Work In Progess,219.63
50733,Work In Progess,220.51
53028,Work In Progess,218.88
51061,Work In Progess,219.51
50079,Work In Progess,218.77
50080,Work In Progess,219.28
47128,Work In Progess,219.99
50409,Work In Progess,218.78
124363,Work In Progess,220.22
50085,Work In Progess,220.8
47132,Work In Progess,220.29
49758,Work In Progess,220.04
50743,Work In Progess,219.83
50088,Work In Progess,218.27
47135,Work In Progess,219.8
47137,Work In Progess,220.09
53040,Work In Progess,219.54
47139,Work In Progess,219.5
50419,Work In Progess,218.29
49987,Work In Progess,220.03
50421,Work In Progess,218.59
47471,Work In Progess,219.72
49769,Work In Progess,220.61
52392,Work In Progess,219.62
50098,Work In Progess,219.07
47145,Work In Progess,218.59
47147,Work In Progess,218.5
53050,Work In Progess,218.71
47149,Work In Progess,218.68
50429,Work In Progess,219.47
49449,Work In Progess,219.04
47371,Work In Progess,218.54
47152,Work In Progess,219.88
49779,Work In Progess,220.6
124388,Work In Progess,219.17
50763,Work In Progess,219.7
47155,Work In Progess,220.61
49783,Work In Progess,220.02
53060,Work In Progess,218.71
50109,Work In Progess,218.97
50439,Work In Progess,220.54
49459,Work In Progess,218.45
50771,Work In Progess,219.03
52738,Work In Progess,218.32
50772,Work In Progess,220.96
52411,Work In Progess,220.21
49462,Work In Progess,219.96
50118,Work In Progess,220.77
49791,Work In Progess,218.42
47168,Work In Progess,219.62
50778,Work In Progess,219.38
50122,Work In Progess,219.21
50452,Work In Progess,220.45
49469,Work In Progess,218.49
51437,Work In Progess,218.92
49799,Work In Progess,219.04
50127,Work In Progess,218.54
52422,Work In Progess,218.71
50126,Work In Progess,218.66
49802,Work In Progess,220.5
50130,Work In Progess,218.28
49475,Work In Progess,219.19
50459,Work In Progess,218.73
49804,Work In Progess,219.31
49808,Work In Progess,220.16
46855,Work In Progess,218.96
49807,Work In Progess,219.67
49809,Work In Progess,218.48
49811,Work In Progess,220.14
53745,Work In Progess,220.22
49810,Work In Progess,220.39
50140,Work In Progess,218.52
50139,Work In Progess,219.45
46862,Work In Progess,219.94
47190,Work In Progess,220.91
49818,Work In Progess,219.08
50144,Work In Progess,220.78
49817,Work In Progess,219.54
46866,Work In Progess,218.81
49821,Work In Progess,218.66
53755,Work In Progess,219.81
47196,Work In Progess,220.3
50150,Work In Progess,218.96
47199,Work In Progess,220.46
52776,Work In Progess,219.81
50808,Work In Progess,218.68
49826,Work In Progess,218.56
50482,Work In Progess,220.25
50155,Work In Progess,218.36
46876,Work In Progess,219.83
52452,Work In Progess,218.84
50156,Work In Progess,218.92
47205,Work In Progess,218.32
50160,Work In Progess,220.02
50159,Work In Progess,220.6
49506,Work In Progess,220.39
51145,Work In Progess,219.61
47210,Work In Progess,218.35
53114,Work In Progess,220.31
49180,Work In Progess,219.24
53116,Work In Progess,220.39
47871,Work In Progess,220.62
53118,Work In Progess,219.07
47215,Work In Progess,218.41
49843,Work In Progess,220.76
50169,Work In Progess,219.34
46892,Work In Progess,220.16
50500,Work In Progess,219.76
47220,Work In Progess,220.71
50501,Work In Progess,219.22
49190,Work In Progess,218.54
53126,Work In Progess,218.3
49193,Work In Progess,220.97
51160,Work In Progess,220.18
47225,Work In Progess,220.55
49195,Work In Progess,219.21
53130,Work In Progess,219.01
47228,Work In Progess,220.19
53132,Work In Progess,219.5
50182,Work In Progess,218.56
53134,Work In Progess,218.3
47231,Work In Progess,218.7
50184,Work In Progess,220.85
49202,Work In Progess,218.32
53138,Work In Progess,218.64
47235,Work In Progess,219.77
50189,Work In Progess,219.99
50847,Work In Progess,220.83
47238,Work In Progess,220.38
52815,Work In Progess,220.1
50192,Work In Progess,218.88
53144,Work In Progess,219.78
50193,Work In Progess,220.92
50194,Work In Progess,219.79
50196,Work In Progess,219.13
47244,Work In Progess,220.81
47245,Work In Progess,219.19
50199,Work In Progess,220.16
53150,Work In Progess,218.39
47248,Work In Progess,220.24
52825,Work In Progess,218.46
49219,Work In Progess,220.08
53154,Work In Progess,219.38
50202,Work In Progess,218.37
50203,Work In Progess,219.1
50205,Work In Progess,218.79
52174,Work In Progess,220.94
47255,Work In Progess,219.16
50208,Work In Progess,220.05
53160,Work In Progess,218.46
50209,Work In Progess,220.22
49228,Work In Progess,220.35
50211,Work In Progess,220.62
53164,Work In Progess,219.12
50212,Work In Progess,218.64
47262,Work In Progess,218.73
53167,Work In Progess,218.6
52184,Work In Progess,218.35
50218,Work In Progess,220.49
47266,Work In Progess,218.67
52187,Work In Progess,218.45
50219,Work In Progess,218.98
49238,Work In Progess,220.85
50221,Work In Progess,220.23
53174,Work In Progess,220.72
50224,Work In Progess,219.31
47272,Work In Progess,220.93
53177,Work In Progess,219.47
52194,Work In Progess,220.13
50226,Work In Progess,220.94
47276,Work In Progess,220.67
47278,Work In Progess,220.41
50229,Work In Progess,219.82
50232,Work In Progess,220.91
51215,Work In Progess,219.12
53184,Work In Progess,218.97
49251,Work In Progess,219.43
47282,Work In Progess,219.48
53187,Work In Progess,219.29
47285,Work In Progess,219.44
51220,Work In Progess,220.94
47286,Work In Progess,218.59
52206,Work In Progess,220.65
50239,Work In Progess,220.46
46962,Work In Progess,219.65
51225,Work In Progess,220.51
53194,Work In Progess,218.54
53195,Work In Progess,219.01
47292,Work In Progess,219.4
53197,Work In Progess,218.91
47295,Work In Progess,219.9
51230,Work In Progess,219.04
47296,Work In Progess,218.68
52216,Work In Progess,219.92
47299,Work In Progess,219.75
49269,Work In Progess,220.07
50251,Work In Progess,218.71
53203,Work In Progess,218.96
53204,Work In Progess,219.93
49270,Work In Progess,220.09
53206,Work In Progess,219.4
47304,Work In Progess,220.75
50256,Work In Progess,219.97
47305,Work In Progess,218.29
52226,Work In Progess,220.54
50259,Work In Progess,218.65
50261,Work In Progess,220.82
51245,Work In Progess,218.98
50262,Work In Progess,219.08
53214,Work In Progess,219.74
47311,Work In Progess,218.53
53216,Work In Progess,219.01
47314,Work In Progess,219.57
53218,Work In Progess,220.88
47315,Work In Progess,218.89
47317,Work In Progess,220.07
50269,Work In Progess,220.77
47319,Work In Progess,220.74
53222,Work In Progess,220.14
50272,Work In Progess,219.22
50274,Work In Progess,220.58
47321,Work In Progess,220.51
53226,Work In Progess,220.51
49293,Work In Progess,220.21
51260,Work In Progess,220.71
47325,Work In Progess,218.75
52246,Work In Progess,218.69
53230,Work In Progess,218.3
47328,Work In Progess,218.39
53232,Work In Progess,218.42
50282,Work In Progess,219.54
53234,Work In Progess,218.33
47331,Work In Progess,219.54
50284,Work In Progess,220.55
49302,Work In Progess,218.96
53238,Work In Progess,220.06
47335,Work In Progess,218.69
50289,Work In Progess,220.22
53240,Work In Progess,219.54
47338,Work In Progess,220.1
52915,Work In Progess,219.37
50292,Work In Progess,218.95
53244,Work In Progess,220.39
50950,Work In Progess,219.05
53246,Work In Progess,220.9
50296,Work In Progess,220.45
47344,Work In Progess,219.09
47345,Work In Progess,218.34
50299,Work In Progess,220.59
50628,Work In Progess,219.33
47348,Work In Progess,220.44
52925,Work In Progess,219.37
49976,Work In Progess,220.52
50631,Work In Progess,219.95
50960,Work In Progess,220.74
53256,Work In Progess,219.53
50305,Work In Progess,219.85
52274,Work In Progess,220.45
47355,Work In Progess,220.65
49981,Work In Progess,219.75
47359,Work In Progess,220.79
50309,Work In Progess,218.8
49328,Work In Progess,220.14
50311,Work In Progess,220.92
50641,Work In Progess,220.79
52282,Work In Progess,218.73
50313,Work In Progess,219.63
50314,Work In Progess,218.45
52284,Work In Progess,219.85
50318,Work In Progess,218.64
47366,Work In Progess,220.69
49335,Work In Progess,218.68
50322,Work In Progess,220.39
49339,Work In Progess,220.44
49997,Work In Progess,218.96
49669,Work In Progess,218.84
47044,Work In Progess,219.83
50323,Work In Progess,218.29
50324,Work In Progess,219.11
52294,Work In Progess,220.9
50326,Work In Progess,218.31
47049,Work In Progess,219.6
47378,Work In Progess,219.56
50329,Work In Progess,219.06
50332,Work In Progess,219.53
51315,Work In Progess,220.98
53284,Work In Progess,220.28
49351,Work In Progess,220.02
50333,Work In Progess,218.86
50334,Work In Progess,219.45
47385,Work In Progess,219.69
51320,Work In Progess,220.15
50009,Work In Progess,220.67
49355,Work In Progess,218.42
49359,Work In Progess,218.93
47061,Work In Progess,220.59
50012,Work In Progess,220.83
53294,Work In Progess,219.48
53295,Work In Progess,220.01
50343,Work In Progess,220.42
50344,Work In Progess,219.62
47395,Work In Progess,218.62
51330,Work In Progess,218.45
50019,Work In Progess,220.77
49365,Work In Progess,220.25
47399,Work In Progess,219.15
49369,Work In Progess,220.28
52976,Work In Progess,219.8
53303,Work In Progess,219.55
53304,Work In Progess,220.95
49370,Work In Progess,218.95
50354,Work In Progess,218.39
47404,Work In Progess,219.24
51340,Work In Progess,220.29
50029,Work In Progess,220.9
49375,Work In Progess,218.76
50359,Work In Progess,219.75
50361,Work In Progess,220.86
51345,Work In Progess,219.61
50362,Work In Progess,220.82
53314,Work In Progess,220.91
50363,Work In Progess,219.97
50364,Work In Progess,220.5
47414,Work In Progess,218.82
53318,Work In Progess,220.47
50039,Work In Progess,219.49
49385,Work In Progess,219.47
50041,Work In Progess,219.85
47419,Work In Progess,220.77
53322,Work In Progess,220.58
50045,Work In Progess,219.78
47421,Work In Progess,218.89
50373,Work In Progess,220.57
50374,Work In Progess,219.04
50376,Work In Progess,220.85
51360,Work In Progess,220.77
51361,Work In Progess,218.56
51362,Work In Progess,218.84
50052,Work In Progess,220.31
51363,Work In Progess,219.28
51364,Work In Progess,220.03
50054,Work In Progess,219.6
54318,Work In Progess,220.83
50383,Work In Progess,219.93
50384,Work In Progess,220.64
50386,Work In Progess,220.51
53338,Work In Progess,220.81
54322,Work In Progess,219.16
51372,Work In Progess,220.09
52686,Work In Progess,219.18
51373,Work In Progess,220.68
50392,Work In Progess,219.26
50064,Work In Progess,218.33
54328,Work In Progess,220.82
50066,Work In Progess,220.37
53346,Work In Progess,219.03
54330,Work In Progess,219.67
47444,Work In Progess,220.22
54332,Work In Progess,219.69
47118,Work In Progess,218.67
53350,Work In Progess,219.85
51383,Work In Progess,218.29
53024,Work In Progess,218.82
51386,Work In Progess,221
49749,Work In Progess,218.36
50076,Work In Progess,219.04
53356,Work In Progess,219.86
54340,Work In Progess,220.39
52374,Work In Progess,219.09
54342,Work In Progess,220.48
51392,Work In Progess,220.74
53360,Work In Progess,219.64
47130,Work In Progess,220.96
53362,Work In Progess,218.8
51396,Work In Progess,219.18
54348,Work In Progess,220.15
47134,Work In Progess,220.48
50413,Work In Progess,218.69
54350,Work In Progess,220.77
52384,Work In Progess,219.54
47465,Work In Progess,219.12
51401,Work In Progess,220.92
49435,Work In Progess,219.76
49439,Work In Progess,219.51
53372,Work In Progess,219.47
50095,Work In Progess,219.86
53374,Work In Progess,220.36
50753,Work In Progess,220.44
50423,Work In Progess,219.78
54360,Work In Progess,220.66
52394,Work In Progess,219.09
51410,Work In Progess,218.49
51411,Work In Progess,219.49
49445,Work In Progess,219.34
49448,Work In Progess,219.23
50431,Work In Progess,219.05
51414,Work In Progess,218.72
53384,Work In Progess,218.65
52401,Work In Progess,220.46
50433,Work In Progess,218.32
50434,Work In Progess,220.25
51419,Work In Progess,220.34
51420,Work In Progess,219.45
51421,Work In Progess,219.79
51422,Work In Progess,219.11
51425,Work In Progess,219.62
50441,Work In Progess,219.2
50114,Work In Progess,218.79
53394,Work In Progess,219.89
51426,Work In Progess,218.99
50443,Work In Progess,218.83
50444,Work In Progess,219.88
51429,Work In Progess,220.4
51430,Work In Progess,220.13
50119,Work In Progess,220.55
51432,Work In Progess,219.39
53401,Work In Progess,218.77
51433,Work In Progess,220.56
50451,Work In Progess,219.7
53403,Work In Progess,220.51
51436,Work In Progess,219.59
49470,Work In Progess,219.47
50454,Work In Progess,218.7
51439,Work In Progess,218.84
51440,Work In Progess,219.37
50129,Work In Progess,218.4
51442,Work In Progess,219.11
47180,Work In Progess,219.78
51443,Work In Progess,218.51
51444,Work In Progess,218.92
50462,Work In Progess,219.95
51446,Work In Progess,218.54
50463,Work In Progess,219.78
51120,Work In Progess,219.21
49483,Work In Progess,220.23
51450,Work In Progess,220.38
51451,Work In Progess,219.13
51452,Work In Progess,218.62
50469,Work In Progess,218.61
51453,Work In Progess,220.95
51454,Work In Progess,220.59
50472,Work In Progess,219.67
51456,Work In Progess,220.58
50473,Work In Progess,218.75
50146,Work In Progess,219.01
51459,Work In Progess,219.15
51460,Work In Progess,218.48
51461,Work In Progess,219.41
51462,Work In Progess,219.79
50152,Work In Progess,220.13
51463,Work In Progess,219.52
50154,Work In Progess,220.26
51466,Work In Progess,219.44
54418,Work In Progess,218.37
46877,Work In Progess,219.78
50484,Work In Progess,218.34
49502,Work In Progess,218.3
53438,Work In Progess,220.69
54422,Work In Progess,220.7
51472,Work In Progess,219.88
53440,Work In Progess,219.83
51473,Work In Progess,218.87
53442,Work In Progess,218.7
51476,Work In Progess,218.42
54428,Work In Progess,220.1
51478,Work In Progess,220.24
53446,Work In Progess,218.65
54430,Work In Progess,219.98
52464,Work In Progess,220.17
54432,Work In Progess,219.68
51482,Work In Progess,220.33
53450,Work In Progess,218.54
51483,Work In Progess,219.77
50174,Work In Progess,220.04
51486,Work In Progess,219.39
54438,Work In Progess,219.51
51488,Work In Progess,219.74
53456,Work In Progess,218.86
54440,Work In Progess,220.91
52474,Work In Progess,219.69
50507,Work In Progess,220.77
51492,Work In Progess,220.13
53460,Work In Progess,219.59
51493,Work In Progess,220.2
50510,Work In Progess,220.25
51496,Work In Progess,218.44
54448,Work In Progess,218.31
51498,Work In Progess,219.18
50513,Work In Progess,219.28
54450,Work In Progess,220.95
52484,Work In Progess,220.07
53140,Work In Progess,220.72
51501,Work In Progess,219.88
49535,Work In Progess,218.56
51502,Work In Progess,219.99
50520,Work In Progess,219.15
51505,Work In Progess,220.15
50522,Work In Progess,220.16
51507,Work In Progess,219.03
50523,Work In Progess,218.77
54460,Work In Progess,218.37
52494,Work In Progess,220.04
50526,Work In Progess,218.56
51511,Work In Progess,218.39
49545,Work In Progess,220.48
51512,Work In Progess,220.76
50530,Work In Progess,220.87
51514,Work In Progess,219.82
50532,Work In Progess,218.85
53485,Work In Progess,218.6
50533,Work In Progess,219.96
50534,Work In Progess,219.81
51519,Work In Progess,220.18
50536,Work In Progess,218.79
51521,Work In Progess,220.64
51522,Work In Progess,218.32
54475,Work In Progess,220.96
50540,Work In Progess,219.69
51524,Work In Progess,219.43
50542,Work In Progess,219.24
51526,Work In Progess,219.43
50543,Work In Progess,220.44
50544,Work In Progess,220.49
51529,Work In Progess,220.41
50546,Work In Progess,219.91
51531,Work In Progess,219.48
51532,Work In Progess,218.43
50549,Work In Progess,219.34
51533,Work In Progess,219.99
50551,Work In Progess,220.14
50552,Work In Progess,219.03
51536,Work In Progess,219.11
49570,Work In Progess,219.93
50554,Work In Progess,219.41
51539,Work In Progess,220.54
50556,Work In Progess,218.62
51541,Work In Progess,219.24
51542,Work In Progess,220.06
54495,Work In Progess,219.41
51543,Work In Progess,220.54
51544,Work In Progess,218.48
50562,Work In Progess,220.72
51546,Work In Progess,220.53
50563,Work In Progess,219.88
50564,Work In Progess,218.64
49583,Work In Progess,220.2
51550,Work In Progess,218.73
51551,Work In Progess,220.34
51552,Work In Progess,219.69
50569,Work In Progess,219.52
51553,Work In Progess,218.79
50570,Work In Progess,220.2
50572,Work In Progess,219.23
51556,Work In Progess,220.67
50573,Work In Progess,218.39
50574,Work In Progess,218.48
51559,Work In Progess,218.53
51560,Work In Progess,220.27
51561,Work In Progess,219.06
51562,Work In Progess,218.85
53530,Work In Progess,218.79
51563,Work In Progess,220.98
51564,Work In Progess,219.17
51566,Work In Progess,219.13
54518,Work In Progess,219.32
50583,Work In Progess,219.6
50584,Work In Progess,219.11
49602,Work In Progess,220.25
53538,Work In Progess,218.71
50588,Work In Progess,218.88
51572,Work In Progess,218.27
53540,Work In Progess,220.3
51573,Work In Progess,218.48
50590,Work In Progess,219.2
51576,Work In Progess,218.57
54528,Work In Progess,220.51
51578,Work In Progess,218.62
53546,Work In Progess,220.29
54530,Work In Progess,219.49
52564,Work In Progess,220.26
51580,Work In Progess,219.46
51582,Work In Progess,220.9
53550,Work In Progess,219.07
51583,Work In Progess,220.41
50600,Work In Progess,218.32
51586,Work In Progess,219.34
54538,Work In Progess,220.77
50602,Work In Progess,219.74
53556,Work In Progess,219.16
54540,Work In Progess,220.34
52574,Work In Progess,218.97
50607,Work In Progess,218.31
51592,Work In Progess,219.73
53560,Work In Progess,219.78
51593,Work In Progess,219.99
49628,Work In Progess,220.14
51596,Work In Progess,220.58
54548,Work In Progess,220.06
51598,Work In Progess,218.64
50613,Work In Progess,218.55
54550,Work In Progess,218.56
52584,Work In Progess,220.47
50617,Work In Progess,219.88
51601,Work In Progess,218.33
49635,Work In Progess,218.93
51602,Work In Progess,220.34
49638,Work In Progess,219.71
50293,Work In Progess,218.89
50622,Work In Progess,219.37
51607,Work In Progess,220.34
49641,Work In Progess,219.1
54560,Work In Progess,219.44
52594,Work In Progess,218.84
53250,Work In Progess,219.91
51611,Work In Progess,219.84
50629,Work In Progess,220.86
49319,Work In Progess,219.86
53254,Work In Progess,220.27
50302,Work In Progess,220.99
50632,Work In Progess,218.43
53585,Work In Progess,218.91
49650,Work In Progess,219.6
49652,Work In Progess,219.14
50308,Work In Progess,218.77
53260,Work In Progess,219.48
49656,Work In Progess,220.94
49655,Work In Progess,218.83
51622,Work In Progess,219.93
53264,Work In Progess,220.39
50312,Work In Progess,219.04
50642,Work In Progess,220.61
51626,Work In Progess,220.09
49660,Work In Progess,218.46
50644,Work In Progess,219.82
50647,Work In Progess,220.66
52614,Work In Progess,219.33
50319,Work In Progess,219.91
49338,Work In Progess,219.77
50321,Work In Progess,220.12
53274,Work In Progess,218.54
47372,Work In Progess,220.01
50652,Work In Progess,220.53
51636,Work In Progess,220.61
49670,Work In Progess,220.11
50654,Work In Progess,219.1
47376,Work In Progess,219.44
52624,Work In Progess,219.9
49676,Work In Progess,218.59
49675,Work In Progess,220.51
51642,Work In Progess,218.67
52628,Work In Progess,221
51644,Work In Progess,219.99
50662,Work In Progess,220.14
51646,Work In Progess,218.28
50663,Work In Progess,219.09
49681,Work In Progess,219.56
47386,Work In Progess,220.75
53618,Work In Progess,220.26
50339,Work In Progess,220.65
49685,Work In Progess,220.26
51325,Work In Progess,219.73
52638,Work In Progess,218.93
50670,Work In Progess,218.88
50672,Work In Progess,220.56
51656,Work In Progess,220.17
50673,Work In Progess,219.92
49691,Work In Progess,219.44
47396,Work In Progess,218.53
53628,Work In Progess,220.35
49695,Work In Progess,219.6
52646,Work In Progess,220.62
50351,Work In Progess,219.5
50681,Work In Progess,218.57
51664,Work In Progess,219.03
50682,Work In Progess,219.09
51666,Work In Progess,218.96
52651,Work In Progess,218.73
50684,Work In Progess,219.53
47405,Work In Progess,220.89
50688,Work In Progess,219.83
49704,Work In Progess,220.94
52656,Work In Progess,220.96
49706,Work In Progess,220.2
50691,Work In Progess,219.88
50690,Work In Progess,218.95
50692,Work In Progess,220.92
51676,Work In Progess,218.79
50693,Work In Progess,219.38
53646,Work In Progess,218.48
47415,Work In Progess,220.11
50698,Work In Progess,218.81
50369,Work In Progess,220.61
50699,Work In Progess,220.88
49716,Work In Progess,219.67
50372,Work In Progess,219.11
50700,Work In Progess,219.78
50701,Work In Progess,219.83
51686,Work In Progess,219.28
50702,Work In Progess,219.3
53656,Work In Progess,220.12
49722,Work In Progess,218.32
50707,Work In Progess,219.92
53330,Work In Progess,218.73
50708,Work In Progess,219.29
50709,Work In Progess,219.44
51366,Work In Progess,218.79
49728,Work In Progess,218.91
50711,Work In Progess,218.37
51696,Work In Progess,220.76
51697,Work In Progess,219.81
50713,Work In Progess,220.74
49732,Work In Progess,219.82
50717,Work In Progess,218.44
53340,Work In Progess,220.96
50718,Work In Progess,219.91
53342,Work In Progess,219.31
51376,Work In Progess,219.02
49738,Work In Progess,219.75
51378,Work In Progess,219.98
50722,Work In Progess,219.92
51706,Work In Progess,219.38
53676,Work In Progess,219.26
49742,Work In Progess,220.96
51382,Work In Progess,218.33
49744,Work In Progess,219.8
52696,Work In Progess,219.36
53352,Work In Progess,219.74
53681,Work In Progess,220.28
54338,Work In Progess,219.56
51388,Work In Progess,220.65
50732,Work In Progess,220.82
51716,Work In Progess,218.95
49750,Work In Progess,219.37
49752,Work In Progess,219.81
50737,Work In Progess,220.31
49754,Work In Progess,218.75
51393,Work In Progess,219.2
49756,Work In Progess,219.04
51722,Work In Progess,221
124364,Work In Progess,218.9
51398,Work In Progess,218.33
50742,Work In Progess,219.27
51726,Work In Progess,219.31
49760,Work In Progess,220.22
49762,Work In Progess,220.27
49763,Work In Progess,219.88
49764,Work In Progess,219.87
49438,Work In Progess,219.73
49766,Work In Progess,220.45
51405,Work In Progess,220.56
51733,Work In Progess,219.32
51407,Work In Progess,219.66
53703,Work In Progess,220.71
51736,Work In Progess,219.27
49770,Work In Progess,220.47
49771,Work In Progess,218.73
52723,Work In Progess,218.68
49774,Work In Progess,218.26
51412,Work In Progess,220.17
53382,Work In Progess,218.39
51742,Work In Progess,220.82
51743,Work In Progess,219.92
53385,Work In Progess,218.68
50762,Work In Progess,219.96
51746,Work In Progess,218.74
53715,Work In Progess,219.27
49781,Work In Progess,219.6
52733,Work In Progess,220.07
53718,Work In Progess,220.27
54375,Work In Progess,220.6
53392,Work In Progess,220.63
51424,Work In Progess,220
51753,Work In Progess,219.26
49789,Work In Progess,219.34
53723,Work In Progess,218.8
51756,Work In Progess,219.91
53725,Work In Progess,220.91
50775,Work In Progess,219.6
51431,Work In Progess,220.89
49794,Work In Progess,220.86
50449,Work In Progess,218.43
49795,Work In Progess,218.83
50781,Work In Progess,218.35
47829,Work In Progess,219.04
50780,Work In Progess,219.41
53733,Work In Progess,218.54
51766,Work In Progess,220.86
53735,Work In Progess,219.38
49800,Work In Progess,218.37
51441,Work In Progess,219.15
50788,Work In Progess,220.13
54395,Work In Progess,218.91
50789,Work In Progess,218.7
49806,Work In Progess,218.27
50791,Work In Progess,218.58
50790,Work In Progess,218.69
53743,Work In Progess,220.76
50464,Work In Progess,219.57
51777,Work In Progess,220.1
50794,Work In Progess,219.45
49813,Work In Progess,220.28
50798,Work In Progess,220.98
52765,Work In Progess,219.4
51781,Work In Progess,220.69
49816,Work In Progess,219.42
46865,Work In Progess,219.05
50800,Work In Progess,220.73
53753,Work In Progess,219.62
50474,Work In Progess,219.26
51787,Work In Progess,220.89
50803,Work In Progess,219.28
52773,Work In Progess,220.81
50807,Work In Progess,218.68
53430,Work In Progess,219.62
51791,Work In Progess,220.56
51464,Work In Progess,220.78
46875,Work In Progess,218.56
49827,Work In Progess,218.77
50483,Work In Progess,220.44
51796,Work In Progess,219.34
51797,Work In Progess,219.94
50813,Work In Progess,218.98
52783,Work In Progess,219.86
50817,Work In Progess,220.66
46882,Work In Progess,219.77
50818,Work In Progess,219.63
49836,Work In Progess,220.79
53771,Work In Progess,219.11
50820,Work In Progess,219.15
50821,Work In Progess,218.46
46887,Work In Progess,218.51
51806,Work In Progess,219.57
53776,Work In Progess,219.49
52793,Work In Progess,220.92
50827,Work In Progess,219.94
52795,Work In Progess,220.3
52796,Work In Progess,219.34
49846,Work In Progess,219.84
46895,Work In Progess,220.8
50830,Work In Progess,219.43
50831,Work In Progess,219.54
46897,Work In Progess,219.59
51816,Work In Progess,220.01
53786,Work In Progess,220.18
52802,Work In Progess,218.31
50837,Work In Progess,219.82
52804,Work In Progess,220.63
50838,Work In Progess,220.36
50839,Work In Progess,219.59
46904,Work In Progess,220.89
51823,Work In Progess,220.41
50841,Work In Progess,220.09
46906,Work In Progess,218.55
51826,Work In Progess,218.7
53796,Work In Progess,220.85
52812,Work In Progess,220.2
49863,Work In Progess,219.93
46910,Work In Progess,220.01
50848,Work In Progess,218.99
50849,Work In Progess,219.3
49868,Work In Progess,219.07
51833,Work In Progess,220.55
50851,Work In Progess,218.65
46916,Work In Progess,218.6
51836,Work In Progess,219.9
53805,Work In Progess,219.42
49871,Work In Progess,218.47
52823,Work In Progess,219.21
46920,Work In Progess,219.85
50857,Work In Progess,220.35
50859,Work In Progess,220.82
49878,Work In Progess,219.06
51843,Work In Progess,220.91
50861,Work In Progess,220.66
50862,Work In Progess,220.61
51846,Work In Progess,219.41
53815,Work In Progess,219.15
49881,Work In Progess,220.55
49884,Work In Progess,218.32
50867,Work In Progess,219.75
53819,Work In Progess,219.97
50869,Work In Progess,219.26
49888,Work In Progess,220.86
52838,Work In Progess,220.26
50871,Work In Progess,218.72
53823,Work In Progess,220.58
51856,Work In Progess,220.99
53825,Work In Progess,219.24
50875,Work In Progess,218.99
50877,Work In Progess,219.91
46941,Work In Progess,219.47
52845,Work In Progess,219.4
50879,Work In Progess,219.11
49898,Work In Progess,219.74
53831,Work In Progess,219.09
50881,Work In Progess,220.35
53833,Work In Progess,219.42
51866,Work In Progess,218.42
51867,Work In Progess,220.65
49900,Work In Progess,218.74
50887,Work In Progess,219.19
46950,Work In Progess,218.52
52855,Work In Progess,219.65
49904,Work In Progess,220.48
49906,Work In Progess,218.78
53841,Work In Progess,219.69
50891,Work In Progess,220.54
53843,Work In Progess,220.37
51876,Work In Progess,219.56
51877,Work In Progess,219.73
50894,Work In Progess,219.1
